Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2009-11-17 17:00:00.000 +0100,Partly Cloudy,rain,12.77777778,12.77777778,0.9,9.66,170,8.05,0,1019.3,Foggy starting overnight continuing until morning.
2008-10-30 05:00:00.000 +0100,Breezy and Mostly Cloudy,rain,14.97777778,14.97777778,0.68,29.3825,150,11.2056,0,1003.99,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2014-04-23 03:00:00.000 +0200,Foggy,rain,9.355555556,9.355555556,0.93,3.1717,318,0.322,0,1016.21,Foggy starting overnight continuing until morning.
2013-04-09 16:00:00.000 +0200,Mostly Cloudy,rain,10.07222222,10.07222222,0.82,2.6726,59,11.27,0,1010.23,Mostly cloudy throughout the day.
2016-07-27 06:00:00.000 +0200,Foggy,rain,16.73333333,16.73333333,1,0,0,0.2898,0,1016.33,Foggy until morning.
2012-12-22 22:00:00.000 +0100,Overcast,snow,-2.205555556,-4.783333333,0.99,6.5688,161,4.9105,0,1025.07,Foggy until morning.
2011-03-15 08:00:00.000 +0100,Mostly Cloudy,rain,10.14444444,10.14444444,0.86,3.3488,168,9.982,0,1021.27,Mostly cloudy throughout the day.
2016-10-05 00:00:00.000 +0200,Overcast,rain,9.972222222,6.977777778,0.81,24.311,359,16.1,0,1017.73,Mostly cloudy throughout the day.
2012-04-05 16:00:00.000 +0200,Partly Cloudy,rain,25,25,0.32,11.27,170,9.982,0,1007.9,Partly cloudy throughout the day.
2014-05-03 16:00:00.000 +0200,Overcast,rain,14.98888889,14.98888889,0.83,16.5025,87,4.2021,0,1007.35,Mostly cloudy throughout the day.
2010-10-22 03:00:00.000 +0200,Partly Cloudy,rain,0.35,-1.772222222,0.92,6.44,190,15.8263,0,1030.16,Partly cloudy starting in the morning continuing until evening.
2011-08-29 19:00:00.000 +0200,Mostly Cloudy,rain,25.99444444,25.99444444,0.44,4.3631,158,9.982,0,1011.02,Partly cloudy overnight.
2010-11-21 16:00:00.000 +0100,Mostly Cloudy,rain,12.02777778,12.02777778,0.87,8.7906,105,9.4507,0,1012.01,Foggy starting overnight continuing until morning.
2008-09-18 07:00:00.000 +0200,Mostly Cloudy,rain,7.138888889,5.283333333,0.93,9.7244,301,7.1323,0,1021.29,Mostly cloudy throughout the day.
2006-04-15 05:00:00.000 +0200,Mostly Cloudy,rain,7.627777778,6.611111111,0.86,6.5205,319,13.3791,0,1017.15,Mostly cloudy throughout the day.
2014-06-11 03:00:00.000 +0200,Mostly Cloudy,rain,19.37222222,19.37222222,0.78,3.0751,350,16.1,0,1017.06,Partly cloudy throughout the day.
2012-03-28 17:00:00.000 +0200,Mostly Cloudy,rain,17.76111111,17.76111111,0.3,11.3505,318,10.3684,0,1020.92,Partly cloudy until night.
2012-03-20 13:00:00.000 +0100,Partly Cloudy,rain,17.1,17.1,0.27,9.2575,332,10.3684,0,1034.19,Partly cloudy until evening.
2015-04-20 19:00:00.000 +0200,Mostly Cloudy,rain,15.02222222,15.02222222,0.36,20.6885,311,16.1,0,1013.86,Mostly cloudy starting in the morning and breezy starting in the afternoon continuing until evening.
2006-01-11 18:00:00.000 +0100,Clear,snow,-0.022222222,-0.022222222,0.85,4.7012,170,4.4275,0,1032.1,Foggy starting overnight continuing until morning.
2011-02-23 07:00:00.000 +0100,Foggy,snow,-2.811111111,-6.066666667,0.97,8.1466,355,2.2862,0,1020.32,Foggy in the morning.
2007-08-23 06:00:00.000 +0200,Partly Cloudy,rain,20.97777778,20.97777778,0.74,7.5509,149,9.982,0,1014.5,Partly cloudy until night.
2014-02-21 06:00:00.000 +0100,Foggy,rain,4.95,4.95,0.93,0.2737,90,0.3542,0,1015.7,Foggy until morning.
2010-08-01 16:00:00.000 +0200,Partly Cloudy,rain,28.88888889,30.62777778,0.59,15.2789,299,11.27,0,1015.33,Partly cloudy until evening.
2009-02-28 10:00:00.000 +0100,Mostly Cloudy,rain,6.894444444,3.288888889,0.81,21.7189,269,11.0768,0,1018.32,Mostly cloudy starting overnight continuing until night.
2006-04-14 07:00:00.000 +0200,Overcast,rain,6.255555556,4.638888889,0.92,7.9212,223,7.2128,0,1013.81,Mostly cloudy throughout the day.
2011-04-22 18:00:00.000 +0200,Partly Cloudy,rain,22.84444444,22.84444444,0.29,10.9158,101,9.982,0,1013.56,Partly cloudy starting overnight continuing until evening.
2006-03-26 21:00:00.000 +0200,Overcast,rain,12.75,12.75,0.72,11.109,297,11.27,0,0,Mostly cloudy until night.
2013-11-24 19:00:00.000 +0100,Overcast,rain,7.127777778,5.472222222,0.93,8.7584,260,6.7298,0,1006.08,Overcast throughout the day.
2008-02-22 18:00:00.000 +0100,Mostly Cloudy,rain,10.13888889,10.13888889,0.5,9.4829,230,9.9015,0,1025.74,Mostly cloudy starting in the morning.
2014-02-17 10:00:00.000 +0100,Mostly Cloudy,rain,7.694444444,5.344444444,0.83,13.2342,36,9.9015,0,1017.16,Mostly cloudy throughout the day.
2009-08-22 09:00:00.000 +0200,Partly Cloudy,rain,27.22222222,26.87222222,0.37,4.83,260,9.982,0,1017.1,Partly cloudy starting in the morning continuing until evening.
2011-05-07 05:00:00.000 +0200,Partly Cloudy,rain,3.85,3.85,0.91,3.22,199,14.9569,0,1025.6,Partly cloudy starting in the morning continuing until night.
2015-11-17 07:00:00.000 +0100,Partly Cloudy,rain,3.938888889,2.022222222,1,7.5831,151,5.2003,0,1018.56,Partly cloudy starting in the morning continuing until night.
2015-09-08 03:00:00.000 +0200,Partly Cloudy,rain,10,9.361111111,0.81,6.4883,299,16.1,0,1021.34,Partly cloudy throughout the day.
2010-05-16 17:00:00.000 +0200,Overcast,rain,7.816666667,3.988888889,0.96,26.9192,272,3.3166,0,1001.82,Foggy starting in the morning continuing until afternoon.
2009-03-08 20:00:00.000 +0100,Clear,rain,3.888888889,0.761111111,0.7,12.88,260,9.982,0,1007.6,Mostly cloudy until evening and breezy starting in the morning continuing until afternoon.
2009-09-12 23:00:00.000 +0200,Mostly Cloudy,rain,20.05,20.05,0.53,6.4078,342,15.5204,0,1014.6,Mostly cloudy throughout the day.
2006-06-10 21:00:00.000 +0200,Mostly Cloudy,rain,10.16111111,10.16111111,0.92,7.9373,312,10.0464,0,1020.88,Mostly cloudy until night.
2011-09-24 16:00:00.000 +0200,Partly Cloudy,rain,23.81666667,23.81666667,0.38,12.3809,0,9.982,0,1017.82,Partly cloudy starting in the morning continuing until evening.
2016-11-14 15:00:00.000 +0100,Mostly Cloudy,rain,8.627777778,6.644444444,0.75,12.1716,167,9.982,0,1018.47,Partly cloudy throughout the day.
2013-09-30 14:00:00.000 +0200,Foggy,rain,12.17777778,12.17777778,0.93,11.6242,79,3.0751,0,1008.69,Overcast throughout the day.
2009-12-23 19:00:00.000 +0100,Mostly Cloudy,rain,8.594444444,7.105555556,0.89,9.2897,218,11.0768,0,1005.71,Breezy starting overnight continuing until morning and foggy overnight.
2012-04-08 22:00:00.000 +0200,Overcast,rain,3.888888889,-0.433333333,0.64,20.93,50,16.1,0,1007.4,Mostly cloudy throughout the day and breezy in the morning.
2013-05-07 16:00:00.000 +0200,Mostly Cloudy,rain,22.22222222,22.22222222,0.64,14.3612,158,11.27,0,1015.91,Mostly cloudy throughout the day.
2006-02-18 12:00:00.000 +0100,Mostly Cloudy,rain,10.02222222,10.02222222,0.82,23.0713,190,9.982,0,1011.76,Mostly cloudy throughout the day.
2009-05-31 21:00:00.000 +0200,Partly Cloudy,rain,12.22222222,12.22222222,0.74,9.66,60,9.982,0,1020,Partly cloudy starting overnight continuing until night.
2012-05-01 13:00:00.000 +0200,Clear,rain,28.88888889,27.72777778,0.29,12.88,110,9.982,0,0,Partly cloudy starting in the morning continuing until night.
2008-05-08 19:00:00.000 +0200,Partly Cloudy,rain,17.95555556,17.95555556,0.42,4.0089,61,9.982,0,1015.56,Partly cloudy starting in the morning.
2015-04-29 04:00:00.000 +0200,Overcast,rain,7.777777778,3.794444444,0.83,28.6902,310,15.1823,0,1010.9,Mostly cloudy throughout the day.
2014-08-26 13:00:00.000 +0200,Mostly Cloudy,rain,26.98333333,26.85555556,0.4,17.1304,210,16.1,0,1010.76,Mostly cloudy throughout the day.
2011-06-20 19:00:00.000 +0200,Partly Cloudy,rain,21.08888889,21.08888889,0.42,9.8854,280,9.982,0,1017.38,Partly cloudy throughout the day.
2016-10-09 01:00:00.000 +0200,Partly Cloudy,rain,2.688888889,2.688888889,0.96,1.61,220,11.753,0,1021.04,Partly cloudy until night.
2015-10-15 10:00:00.000 +0200,Overcast,rain,12.73333333,12.73333333,0.84,23.3289,139,9.982,0,1015.46,Overcast throughout the day and breezy in the afternoon.
2014-04-13 08:00:00.000 +0200,Mostly Cloudy,rain,7.616666667,6.155555556,0.84,8.2915,142,13.6367,0,1016.66,Mostly cloudy throughout the day.
2016-07-11 13:00:00.000 +0200,Partly Cloudy,rain,32.19444444,30.87222222,0.29,9.3702,123,16.1,0,1016.38,Partly cloudy starting in the morning.
2008-01-21 16:00:00.000 +0100,Partly Cloudy,rain,10.21111111,10.21111111,0.71,5.635,201,9.4507,0,1018.26,Foggy starting overnight continuing until morning.
2012-11-17 16:00:00.000 +0100,Mostly Cloudy,rain,9.927777778,8.655555556,0.83,9.4668,107,10.948,0,1019.92,Foggy until morning.
2012-06-10 05:00:00.000 +0200,Mostly Cloudy,rain,18.41666667,18.41666667,0.82,16.7279,58,15.3111,0,1012.69,Mostly cloudy throughout the day.
2010-06-04 12:00:00.000 +0200,Overcast,rain,16.13888889,16.13888889,0.93,15.134,241,11.27,0,1011.63,Foggy starting in the evening continuing until night.
2012-08-30 06:00:00.000 +0200,Partly Cloudy,rain,12.66666667,12.66666667,0.84,3.22,30,9.982,0,1019.04,Partly cloudy until night.
2013-11-27 21:00:00.000 +0100,Overcast,rain,0.966666667,0.966666667,0.85,3.3327,283,11.9784,0,1030.52,Breezy overnight and overcast throughout the day.
2014-10-28 06:00:00.000 +0100,Foggy,snow,-2.155555556,-2.155555556,1,0,0,1.2397,0,1029.11,Foggy until morning.
2012-01-28 02:00:00.000 +0100,Mostly Cloudy,snow,-2.777777778,-2.777777778,0.85,3.22,40,4.508,0,1031.7,Foggy in the morning.
2014-06-22 07:00:00.000 +0200,Mostly Cloudy,rain,17.53333333,17.53333333,0.52,3.3327,317,16.1,0,1018.29,Mostly cloudy throughout the day.
2014-07-22 15:00:00.000 +0200,Mostly Cloudy,rain,22.86111111,22.86111111,0.73,13.685,10,9.982,0,1008.53,Mostly cloudy throughout the day.
2007-03-26 02:00:00.000 +0200,Clear,rain,3.511111111,3.511111111,0.91,2.1574,135,9.982,0,1024.41,Partly cloudy starting in the morning continuing until night.
2014-10-22 13:00:00.000 +0200,Overcast,rain,8.916666667,5.527777778,0.84,25.3897,301,9.982,0,1002.55,Mostly cloudy throughout the day and breezy in the morning.
2007-03-16 01:00:00.000 +0100,Clear,rain,2.488888889,2.488888889,0.85,2.2862,268,9.982,0,1023.31,Partly cloudy starting overnight continuing until morning.
2010-12-11 02:00:00.000 +0100,Clear,snow,-3.355555556,-8.361111111,0.81,14.2002,319,15.8263,0,1023.42,Foggy starting in the afternoon.
2013-03-01 16:00:00.000 +0100,Overcast,rain,6.161111111,3.711111111,0.84,11.8496,297,10.948,0,1017.8,Foggy until morning.
2007-09-19 14:00:00.000 +0200,Partly Cloudy,rain,15.18333333,15.18333333,0.62,9.5795,27,11.3988,0,1021.64,Partly cloudy throughout the day.
2016-06-16 12:00:00.000 +0200,Mostly Cloudy,rain,27.70555556,27.83888889,0.46,21.9926,142,15.8263,0,1010.46,Partly cloudy throughout the day.
2008-06-19 13:00:00.000 +0200,Partly Cloudy,rain,24.97777778,24.97777778,0.51,4.669,284,11.27,0,1016.65,Partly cloudy until night.
2011-02-13 11:00:00.000 +0100,Mostly Cloudy,rain,0.072222222,-3.1,0.69,9.5634,101,9.982,0,1021.38,Mostly cloudy throughout the day.
2013-02-17 11:00:00.000 +0100,Overcast,rain,2.755555556,1.6,0.88,4.8944,24,6.3434,0,1022.56,Mostly cloudy throughout the day.
2013-12-30 19:00:00.000 +0100,Mostly Cloudy,rain,3.233333333,1.161111111,0.89,7.7119,332,4.9588,0,1027.12,Foggy starting overnight continuing until morning.
2007-02-26 22:00:00.000 +0100,Overcast,rain,2.705555556,1.094444444,0.92,6.0214,312,5.2647,0,1011.7,Breezy starting overnight continuing until morning and foggy in the evening.
2016-08-14 10:00:00.000 +0200,Partly Cloudy,rain,23.83888889,23.83888889,0.62,4.9749,204,9.982,0,1024.11,Partly cloudy starting in the morning continuing until evening.
2013-08-06 10:00:00.000 +0200,Clear,rain,32.22222222,31.72777778,0.35,3.3488,170,16.1,0,1016.91,Partly cloudy starting in the morning continuing until evening.
2009-09-06 11:00:00.000 +0200,Partly Cloudy,rain,18.95555556,18.95555556,0.52,16.3576,340,11.4471,0,1022.12,Partly cloudy until night.
2012-05-02 10:00:00.000 +0200,Clear,rain,26.11111111,26.11111111,0.42,11.27,170,9.982,0,1013.9,Partly cloudy starting in the morning.
2007-12-20 04:00:00.000 +0100,Foggy,snow,-4.811111111,-7.783333333,0.93,6.5527,286,1.8193,0,1040.22,Foggy starting overnight continuing until morning.
2014-04-06 07:00:00.000 +0200,Mostly Cloudy,rain,7.805555556,4.633333333,0.77,19.8996,170,15.8263,0,1017.27,Mostly cloudy throughout the day.
2015-09-03 08:00:00.000 +0200,Partly Cloudy,rain,19.82222222,19.82222222,0.75,10.2557,341,10.3523,0,1013.82,Partly cloudy until night.
2007-06-07 04:00:00.000 +0200,Partly Cloudy,rain,13.5,13.5,0.9,2.9463,5,9.8049,0,1015.58,Partly cloudy until night.
2006-06-09 09:00:00.000 +0200,Mostly Cloudy,rain,16.11666667,16.11666667,0.67,12.6385,11,9.982,0,1023.84,Mostly cloudy starting overnight.
2010-12-20 13:00:00.000 +0100,Partly Cloudy,rain,2.977777778,-1.3,0.86,18.7565,161,10.4006,0,1009.84,Partly cloudy starting overnight.
2009-01-15 06:00:00.000 +0100,Foggy,snow,0,-2.733333333,0.92,8.05,280,1.932,0,1017.7,Foggy starting overnight continuing until night.
2011-02-26 02:00:00.000 +0100,Overcast,snow,-3.355555556,-7.544444444,0.88,10.8514,29,4.5885,0,1029.22,Foggy starting in the evening.
2014-03-28 11:00:00.000 +0100,Overcast,rain,15.02777778,15.02777778,0.51,8.372,67,16.1,0,1012.83,Mostly cloudy until evening.
2006-12-12 14:00:00.000 +0100,Foggy,rain,2.138888889,-1.594444444,1,14.0392,198,1.0626,0,1029.15,Foggy throughout the day.
2011-02-27 19:00:00.000 +0100,Clear,snow,-4.622222222,-4.622222222,0.97,2.6243,133,3.9445,0,1021.17,Foggy until morning.
2009-12-24 01:00:00.000 +0100,Overcast,rain,10.05555556,10.05555556,0.8,22.5561,148,13.7816,0,1003.88,Mostly cloudy until night.
2009-07-14 09:00:00.000 +0200,Clear,rain,27.22222222,27.91111111,0.54,8.05,160,9.982,0,1016.9,Partly cloudy in the morning.
2009-11-30 12:00:00.000 +0100,Mostly Cloudy,rain,12.22222222,12.22222222,0.72,24.15,150,9.982,0,1010.7,Mostly cloudy until night and breezy starting in the afternoon continuing until night.
2013-04-14 02:00:00.000 +0200,Partly Cloudy,rain,7.272222222,6.211111111,0.79,6.4722,295,14.9569,0,1025.07,Partly cloudy starting overnight continuing until evening.
2008-10-28 15:00:00.000 +0100,Mostly Cloudy,rain,17.21666667,17.21666667,0.59,12.8156,150,9.982,0,1012.27,Mostly cloudy starting overnight.
2012-09-13 10:00:00.000 +0200,Mostly Cloudy,rain,19.56666667,19.56666667,0.62,13.0732,310,9.982,0,1005.28,Mostly cloudy throughout the day.
2013-02-14 23:00:00.000 +0100,Foggy,rain,3.838888889,3.838888889,1,3.22,20,0.805,0,0,Foggy in the morning.
2007-03-02 18:00:00.000 +0100,Mostly Cloudy,rain,7.2,5.1,0.93,11.0929,270,11.2056,0,1007.48,Mostly cloudy starting overnight.
2008-06-17 00:00:00.000 +0200,Mostly Cloudy,rain,16.66666667,16.66666667,0.81,6.3756,172,15.8263,0,1013.23,Mostly cloudy throughout the day.
2012-03-06 16:00:00.000 +0100,Partly Cloudy,rain,3.055555556,-1.661111111,0.41,22.3307,50,10.3684,0,1025.71,Partly cloudy starting in the morning continuing until evening.
2006-10-13 20:00:00.000 +0200,Partly Cloudy,rain,11.16111111,11.16111111,0.8,5.152,0,9.982,0,1028.15,Partly cloudy until night.
2013-07-02 23:00:00.000 +0200,Partly Cloudy,rain,15.31111111,15.31111111,0.87,3.22,110,14.9569,0,1017.89,Partly cloudy starting in the morning continuing until night.
2006-05-25 02:00:00.000 +0200,Partly Cloudy,rain,11.13888889,11.13888889,0.92,3.6064,252,14.9569,0,1020.77,Partly cloudy throughout the day.
2006-02-10 03:00:00.000 +0100,Foggy,snow,-2.733333333,-6.688888889,0.96,10.4489,161,0.1932,0,1010.1,Foggy throughout the day.
2009-08-16 21:00:00.000 +0200,Partly Cloudy,rain,22.22222222,22.22222222,0.59,1.61,10,9.982,0,1017.6,Partly cloudy starting in the morning continuing until evening.
2009-01-29 09:00:00.000 +0100,Overcast,rain,5,1.844444444,0.93,14.49,50,8.05,0,1009.2,Overcast throughout the day.
2012-03-28 16:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.3,8.05,310,9.982,0,1021.5,Partly cloudy until night.
2014-02-22 06:00:00.000 +0100,Foggy,rain,7.105555556,5.538888889,0.94,8.3398,169,2.9463,0,1012.91,Overcast throughout the day.
2015-11-03 09:00:00.000 +0100,Foggy,rain,1.194444444,1.194444444,0.92,1.61,30,0,0,1031.71,Foggy until morning.
2012-06-03 00:00:00.000 +0200,Partly Cloudy,rain,15.99444444,15.99444444,0.82,6.0858,158,15.8263,0,1015.99,Mostly cloudy throughout the day.
2009-07-30 08:00:00.000 +0200,Clear,rain,22.65555556,22.65555556,0.67,3.9445,26,10.3684,0,1018.14,Partly cloudy starting in the morning.
2011-11-14 18:00:00.000 +0100,Overcast,rain,2.688888889,2.688888889,0.7,3.2683,144,6.118,0,1028.37,Foggy starting overnight continuing until morning.
2013-02-10 17:00:00.000 +0100,Overcast,snow,-2.105555556,-6.005555556,0.88,10.7065,210,11.0768,0,1012.5,Foggy in the morning.
2009-03-01 15:00:00.000 +0100,Mostly Cloudy,rain,12.77777778,12.77777778,0.69,16.1,110,9.982,0,1015,Foggy in the morning.
2010-11-15 06:00:00.000 +0100,Partly Cloudy,rain,5,3.216666667,1,7.7602,150,4.9105,0,1015.45,Partly cloudy until evening.
2013-12-07 20:00:00.000 +0100,Partly Cloudy,rain,1.111111111,-3.105555556,0.64,15.4399,251,9.982,0,1024.4,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2007-11-26 18:00:00.000 +0100,Partly Cloudy,rain,1.183333333,-3.1,0.78,15.9229,270,9.982,0,1017.99,Mostly cloudy until night.
2016-12-18 01:00:00.000 +0100,Mostly Cloudy,snow,-0.377777778,-3.627777778,0.95,9.5634,191,7.3738,0,1020.18,Mostly cloudy throughout the day.
2009-08-01 23:00:00.000 +0200,Mostly Cloudy,rain,26.97777778,27.06666667,0.44,11.3344,97,15.5204,0,1015.34,Partly cloudy until night.
2009-05-12 12:00:00.000 +0200,Partly Cloudy,rain,22.77777778,22.77777778,0.53,14.49,300,11.27,0,1016.4,Mostly cloudy throughout the day.
2016-09-25 07:00:00.000 +0200,Mostly Cloudy,rain,8.838888889,8.838888889,1,4.5402,349,6.1985,0,1022.88,Mostly cloudy until night.
2006-06-22 23:00:00.000 +0200,Partly Cloudy,rain,21.91111111,21.91111111,0.73,13.363,61,14.8764,0,1013.35,Partly cloudy throughout the day.
2012-02-12 18:00:00.000 +0100,Foggy,snow,-8.888888889,-15.22777778,0.84,14.49,340,2.576,0,1025.6,Foggy starting in the afternoon.
2015-09-25 16:00:00.000 +0200,Overcast,rain,17.66666667,17.66666667,0.79,10.787,239,9.7566,0,1013.12,Overcast throughout the day.
2012-01-26 12:00:00.000 +0100,Mostly Cloudy,snow,0,-4.3,0.85,14.49,350,8.05,0,1019.7,Foggy in the evening.
2009-02-11 23:00:00.000 +0100,Breezy and Overcast,rain,1.666666667,-4.177777778,0.75,28.98,330,16.1,0,1005.1,Mostly cloudy throughout the day and breezy starting in the evening.
2013-02-06 16:00:00.000 +0100,Partly Cloudy,rain,7.233333333,5.911111111,0.85,7.4382,340,8.05,0,998.65,Mostly cloudy until night.
2008-02-10 07:00:00.000 +0100,Partly Cloudy,rain,0.144444444,-2.994444444,0.86,9.5312,19,7.9856,0,1035.63,Partly cloudy overnight.
2015-09-10 00:00:00.000 +0200,Mostly Cloudy,rain,10.49444444,10.49444444,0.77,6.4883,1,16.1,0,1019.56,Overcast throughout the day.
2010-12-21 19:00:00.000 +0100,Partly Cloudy,rain,2.738888889,2.738888889,0.96,4.2021,93,4.2504,0,1014.57,Foggy starting in the evening.
2012-07-13 21:00:00.000 +0200,Partly Cloudy,rain,22.1,22.1,0.72,8.0339,296,11.27,0,1009.08,Partly cloudy starting overnight continuing until morning.
2010-01-08 17:00:00.000 +0100,Mostly Cloudy,rain,3.772222222,2.45,0.92,5.6672,37,10.8514,0,1007.3,Foggy starting in the morning continuing until afternoon and breezy starting in the evening.
2007-05-03 09:00:00.000 +0200,Mostly Cloudy,rain,12.33333333,12.33333333,0.42,9.7405,100,11.2056,0,1015.92,Mostly cloudy throughout the day.
2008-02-28 23:00:00.000 +0100,Clear,rain,2.55,0.888888889,0.76,6.1019,171,15.8263,0,1025.63,Partly cloudy starting overnight continuing until evening.
2012-04-08 07:00:00.000 +0200,Mostly Cloudy,rain,3.888888889,-0.972222222,0.64,25.76,310,9.982,0,999.9,Mostly cloudy throughout the day and breezy in the morning.
2011-09-25 04:00:00.000 +0200,Clear,rain,8.727777778,8.727777778,0.84,3.3649,0,15.8263,0,1021.63,Partly cloudy starting in the morning continuing until evening.
2016-06-29 09:00:00.000 +0200,Partly Cloudy,rain,22.82777778,22.82777778,0.57,12.3809,0,16.1,0,1016.06,Partly cloudy until evening.
2006-03-24 16:00:00.000 +0100,Partly Cloudy,rain,7.466666667,4.766666667,0.61,15.3272,149,11.3988,0,1015.77,Partly cloudy overnight.
2009-09-17 06:00:00.000 +0200,Overcast,rain,17.22222222,17.22222222,0.81,11.27,140,8.05,0,0,Overcast throughout the day.
2006-01-21 08:00:00.000 +0100,Clear,snow,-2.15,-5.761111111,0.96,9.66,213,4.9105,0,1020.05,Mostly cloudy until night.
2011-05-18 17:00:00.000 +0200,Partly Cloudy,rain,23.88333333,23.88333333,0.52,10.6099,355,11.3988,0,1019.71,Partly cloudy throughout the day.
2008-04-20 17:00:00.000 +0200,Partly Cloudy,rain,22.07222222,22.07222222,0.38,8.9516,248,11.3988,0,1007.49,Partly cloudy starting in the morning.
